14.85,9,0,3
15,9,0,3
15.15,9,0,3
15.3,9,0,3
15.45,9,0,3
15.6,9,0,3
15.75,9,0,3
15.9,9,0,3
16.05,9,0,3
16.2,9,0,3
16.35,9,0,3
16.5,9,0,3
16.65,9,0,3
16.8,9,0,3
16.95,9,0,3
17.1,9,0,3
17.25,9,0,3
17.4,9,0,3
17.55,9,0,3
17.7,9,0,3
17.85,9,0,3
18,9,0,3
18.15,9,0,3
18.3,9,0,3
18.45,9,0,3
18.6,9,0,3
18.75,9,0,3
18.9,9,0,3
19.05,9,0,3
19.2,9,0,3
19.35,9,0,3
19.5,9,0,3
19.65,9,0,3
19.8,9,0,3
19.95,9,0,3
20.1,9,0,3
20.25,9,0,3
20.4,9,0,3
20.55,9,0,3
20.7,9,0,3
20.85,9,0,3
21,9,0,3
21.15,9,0,3
21.3,9,0,3
21.45,9,0,3
21.6,9,0,3
21.75,9,0,3
21.9,9,0,3
22.05,9,0,3
22.2,9,0,3
22.35,9,0,3
22.5,9,0,3
22.65,9,0,3
22.8,9,0,3
22.95,9,0,3
23.1,9,0,3
23.25,9,0,3
23.4,9,0,3
23.55,9,0,3
23.7,9,0,3
23.85,9,0,3
24,9,0,3
24.15,9,0,3
24.3,9,0,3
24.45,9,0,3
24.6,9,0,3
24.75,9,0,3
24.9,9,0,3
25.05,9,0,3
25.2,9,0,3
25.35,9,0,3
25.5,9,0,3
25.65,9,0,3
25.8,9,0,3
25.95,9,0,3
26.1,9,0,3
26.25,9,0,3
26.4,9,0,3
26.55,9,0,3
26.7,9,0,3
26.85,9,0,3
27,9,0,3
27,9,0,3
27.0708,9.0112,0.0013,3.05
27.1441,9.0227,0.0037,3.1
27.2199,9.0347,0.0071,3.15
27.2982,9.0474,0.0115,3.2
27.379,9.0609,0.017,3.25
27.4623,9.0754,0.0225,3.3
27.548,9.0908,0.028,3.35
27.6362,9.1072,0.0335,3.4
27.7269,9.1245,0.039,3.45
27.8201,9.1428,0.0445,3.5
27.9157,9.1622,0.05,3.55
28.0137,9.1827,0.0555,3.6
28.1142,9.2042,0.061,3.65
28.2172,9.2268,0.0665,3.7
28.3225,9.2506,0.072,3.75
28.4303,9.2755,0.0775,3.8
28.5406,9.3016,0.083,3.85
28.6532,9.329,0.0885,3.9
28.7682,9.3575,0.094,3.95
28.8856,9.3874,0.0995,4
29.0054,9.4185,0.105,4.05
29.1276,9.4509,0.1105,4.1
29.2521,9.4847,0.116,4.15
29.3791,9.5199,0.1215,4.2
29.5083,9.5564,0.127,4.25
29.6399,9.5944,0.1325,4.3
29.7739,9.6338,0.138,4.35
29.9101,9.6747,0.1435,4.4
30.0487,9.717,0.149,4.45
30.1896,9.7609,0.1545,4.5
30.3328,9.8063,0.16,4.55
30.4783,9.8533,0.1655,4.6
30.626,9.9019,0.171,4.65
30.776,9.9521,0.1765,4.7
30.9283,10.004,0.182,4.75
31.0828,10.0575,0.1874,4.8
31.2396,10.1127,0.1929,4.85
31.3985,10.1696,0.1984,4.9
31.5597,10.2283,0.2039,4.95
31.7231,10.2887,0.2094,5
31.8886,10.3509,0.2149,5.05
32.0564,10.415,0.2204,5.1
32.2263,10.4808,0.2259,5.15
32.3983,10.5486,0.2314,5.2
32.5725,10.6182,0.2369,5.25
32.7488,10.6897,0.2424,5.3
32.9272,10.7632,0.2479,5.35
33.1077,10.8386,0.2534,5.4
33.2903,10.916,0.2589,5.45
33.475,10.9954,0.2644,5.5
33.6617,11.0768,0.2699,5.55
33.8505,11.1603,0.2754,5.6
34.0413,11.2459,0.2809,5.65
34.2341,11.3336,0.2864,5.7
34.4289,11.4233,0.2919,5.75
34.6257,11.5153,0.2974,5.8
34.8244,11.6093,0.3029,5.85
35.0251,11.7056,0.3084,5.9
35.2278,11.8041,0.3139,5.95
35.4324,11.9048,0.3194,6
35.6388,12.0078,0.3249,6.05
35.8472,12.1131,0.3304,6.1
36.0575,12.2207,0.3359,6.15
36.2696,12.3306,0.3414,6.2
36.4835,12.4428,0.3469,6.25
36.6993,12.5574,0.3524,6.3
36.9169,12.6744,0.3579,6.35
37.1363,12.7938,0.3634,6.4
37.3575,12.9157,0.3689,6.45
37.5804,13.04,0.3744,6.5
37.8051,13.1667,0.3799,6.55
38.0314,13.296,0.3854,6.6
38.2595,13.4278,0.3909,6.65
38.4893,13.5622,0.3964,6.7
38.7208,13.699,0.4019,6.75
38.9539,13.8385,0.4074,6.8
39.1886,13.9806,0.4129,6.85
39.4249,14.1253,0.4184,6.9
39.6629,14.2727,0.4239,6.95
39.9024,14.4227,0.4294,7
40.1435,14.5754,0.4348,7.05
40.3861,14.7308,0.4403,7.1
40.6302,14.8889,0.4458,7.15
40.8759,15.0498,0.4513,7.2
41.123,15.2135,0.4568,7.25
41.3715,15.3799,0.4623,7.3
41.6215,15.5491,0.4678,7.35
41.873,15.7212,0.4733,7.4
42.1258,15.896,0.4788,7.45
42.38,16.0738,0.4843,7.5
42.6355,16.2544,0.4898,7.55
42.8924,16.438,0.4953,7.6
43.1506,16.6244,0.5008,7.65
43.4101,16.8138,0.5063,7.7
43.6709,17.0061,0.5118,7.75
43.9331,17.2011,0.5163,7.8
44.1969,17.3983,0.5197,7.85
44.4625,17.5974,0.522,7.9
44.7302,17.7981,0.5233,7.95
45,18,0.5236,8
45,18,0.5236,8
45.2521,18.2241,0.5233,8
45.5037,18.449,0.5241,8
45.7547,18.6749,0.5259,8
46.0049,18.9022,0.5288,8
46.254,19.1314,0.5327,8
46.5018,19.3627,0.5376,8
46.7483,19.5962,0.5426,8
46.9934,19.8318,0.5475,8
47.2372,20.0695,0.5525,8
47.4797,20.3094,0.5574,8
47.7208,20.5513,0.5624,8
47.9605,20.7954,0.5674,8
48.1989,21.0416,0.5723,8
48.4358,21.2898,0.5773,8
48.6713,21.5401,0.5822,8
48.9054,21.7925,0.5872,8
49.138,22.0469,0.5921,8
49.3692,22.3034,0.5971,8
49.599,22.5619,0.602,8
49.8272,22.8225,0.607,8
50.0539,23.0851,0.612,8
50.2792,23.3497,0.6169,8
50.5029,23.6163,0.6219,8
50.7251,23.8849,0.6268,8
50.9457,24.1554,0.6318,8
51.1648,24.428,0.6367,8
51.3823,24.7025,0.6417,8
51.5982,24.9789,0.6466,8
51.8126,25.2573,0.6516,8
52.0253,25.5376,0.6566,8
52.2364,25.8199,0.6615,8
52.4459,26.1041,0.6665,8
52.6537,26.3901,0.6714,8
52.8599,26.6781,0.6764,8
53.0644,26.9679,0.6813,8
53.2673,27.2597,0.6863,8
53.4684,27.5532,0.6912,8
53.6679,27.8487,0.6962,8
53.8656,28.1459,0.7012,8
54.0617,28.445,0.7061,8
54.2559,28.7459,0.7111,8
54.4485,29.0487,0.716,8
54.6392,29.3532,0.721,8
54.8282,29.6595,0.7259,8
55.0155,29.9675,0.7309,8
55.2009,30.2774,0.7358,8
55.3845,30.589,0.7408,8
55.5663,30.9023,0.7458,8
55.7463,31.2173,0.7507,8
55.9245,31.5341,0.7557,8
56.1008,31.8526,0.7606,8
56.2752,32.1728,0.7656,8
56.4478,32.4946,0.7705,8
56.6185,32.8181,0.7755,8
56.7873,33.1433,0.7804,8
56.9543,33.4701,0.7854,8
57.1193,33.7986,0.7904,8
57.2824,34.1287,0.7953,8
57.4435,34.4603,0.8003,8
57.6027,34.7936,0.8052,8
57.76,35.1285,0.8102,8
57.9153,35.465,0.8151,8
58.0686,35.803,0.8201,8
58.22,36.1425,0.825,8
58.3694,36.4836,0.83,8
58.5167,36.8262,0.835,8
58.6621,37.1704,0.8399,8
58.8054,37.516,0.8449,8
58.9468,37.8631,0.8498,8
59.086,38.2117,0.8548,8
59.2233,38.5617,0.8597,8
59.3585,38.9132,0.8647,8
59.4916,39.2662,0.8696,8
59.6226,39.6205,0.8746,8
59.7516,39.9763,0.8796,8
59.8785,40.3334,0.8845,8
60.0032,40.692,0.8895,8
60.1259,41.0519,0.8944,8
60.2465,41.4131,0.8994,8
60.3649,41.7757,0.9043,8
60.4812,42.1396,0.9093,8
60.5953,42.5049,0.9142,8
60.7073,42.8714,0.9192,8
60.8172,43.2393,0.9242,8
60.9248,43.6084,0.9291,8
61.0303,43.9788,0.9341,8
61.1337,44.3504,0.939,8
61.2348,44.7232,0.944,8
61.3337,45.0973,0.9489,8
61.4305,45.4726,0.9539,8
61.525,45.8491,0.9588,8
61.6173,46.2267,0.9638,8
61.7073,46.6055,0.9688,8
61.7952,46.9855,0.9737,8
61.8808,47.3666,0.9787,8
61.9641,47.7488,0.9836,8
62.0452,48.1321,0.9886,8
62.124,48.5166,0.9935,8
62.2006,48.9021,0.9985,8
62.2749,49.2886,1.0034,8
62.3469,49.6763,1.0084,8
62.4166,50.0649,1.0134,8
62.484,50.4546,1.0183,8
62.5491,50.8453,1.0233,8
62.6119,51.237,1.0282,8
62.6724,51.6296,1.0332,8
62.7305,52.0232,1.0381,8
62.7868,52.4177,1.042,8
62.8414,52.8127,1.0449,8
62.8949,53.2082,1.0467,8
62.9477,53.604,1.0475,8
63,54,1.0472,8
63,54,1.0472,8
63.1607,54.3214,1.0472,8
63.3214,54.6429,1.0472,8
63.4821,54.9643,1.0472,8
63.6429,55.2857,1.0472,8
63.8036,55.6071,1.0472,8
63.9643,55.9286,1.0472,8
64.125,56.25,1.0472,8
64.2857,56.5714,1.0472,8
64.4464,56.8929,1.0472,8
64.6071,57.2143,1.0472,8
64.7679,57.5357,1.0472,8
64.9286,57.8571,1.0472,8
65.0893,58.1786,1.0472,8
65.25,58.5,1.0472,8
65.4107,58.8214,1.0472,8
65.5714,59.1429,1.0472,8
65.7321,59.4643,1.0472,8
65.8929,59.7857,1.0472,8
66.0536,60.1071,1.0472,8
66.2143,60.4286,1.0472,8
66.375,60.75,1.0472,8
66.5357,61.0714,1.0472,8
66.6964,61.3929,1.0472,8
66.8571,61.7143,1.0472,8
67.0179,62.0357,1.0472,8
67.1786,62.3571,1.0472,8
67.3393,62.6786,1.0472,8
67.5,63,1.0472,8
67.6607,63.3214,1.0472,8
67.8214,63.6429,1.0472,8
67.9821,63.9643,1.0472,8
68.1429,64.2857,1.0472,8
68.3036,64.6071,1.0472,8
68.4643,64.9286,1.0472,8
68.625,65.25,1.0472,8
68.7857,65.5714,1.0472,8
68.9464,65.8929,1.0472,8
69.1071,66.2143,1.0472,8
69.2679,66.5357,1.0472,8
69.4286,66.8571,1.0472,8
69.5893,67.1786,1.0472,8
69.75,67.5,1.0472,8
69.9107,67.8214,1.0472,8
70.0714,68.1429,1.0472,8
70.2321,68.4643,1.0472,8
70.3929,68.7857,1.0472,8
70.5536,69.1071,1.0472,8
70.7143,69.4286,1.0472,8
70.875,69.75,1.0472,8
71.0357,70.0714,1.0472,8
71.1964,70.3929,1.0472,8
71.3571,70.7143,1.0472,8
71.5179,71.0357,1.0472,8
71.6786,71.3571,1.0472,8
71.8393,71.6786,1.0472,8
72,72,1.0472,8
72.1607,72.3214,1.0472,8
72.3214,72.6429,1.0472,8
72.4821,72.9643,1.0472,8
72.6429,73.2857,1.0472,8
72.8036,73.6071,1.0472,8
72.9643,73.9286,1.0472,8
73.125,74.25,1.0472,8
73.2857,74.5714,1.0472,8
73.4464,74.8929,1.0472,8
73.6071,75.2143,1.0472,8
73.7679,75.5357,1.0472,8
73.9286,75.8571,1.0472,8
74.0893,76.1786,1.0472,8
74.25,76.5,1.0472,8
74.4107,76.8214,1.0472,8
74.5714,77.1429,1.0472,8
74.7321,77.4643,1.0472,8
74.8929,77.7857,1.0472,8
75.0536,78.1071,1.0472,8
75.2143,78.4286,1.0472,8
75.375,78.75,1.0472,8
75.5357,79.0714,1.0472,8
75.6964,79.3929,1.0472,8
75.8571,79.7143,1.0472,8
76.0179,80.0357,1.0472,8
76.1786,80.3571,1.0472,8
76.3393,80.6786,1.0472,8
76.5,81,1.0472,8
76.6607,81.3214,1.0472,8
76.8214,81.6429,1.0472,8
76.9821,81.9643,1.0472,8
77.1429,82.2857,1.0472,8
77.3036,82.6071,1.0472,8
77.4643,82.9286,1.0472,8
77.625,83.25,1.0472,8
77.7857,83.5714,1.0472,8
77.9464,83.8929,1.0472,8
78.1071,84.2143,1.0472,8
78.2679,84.5357,1.0472,8
78.4286,84.8571,1.0472,8
78.5893,85.1786,1.0472,8
78.75,85.5,1.0472,8
78.9107,85.8214,1.0472,8
79.0714,86.1429,1.0472,8
79.2321,86.4643,1.0472,8
79.3929,86.7857,1.0472,8
79.5536,87.1071,1.0472,8
79.7143,87.4286,1.0472,8
79.875,87.75,1.0472,8
80.0357,88.0714,1.0472,8
80.1964,88.3929,1.0472,8
80.3571,88.7143,1.0472,8
80.5179,89.0357,1.0472,8
80.6786,89.3571,1.0472,8
80.8393,89.6786,1.0472,8
81,90,1.0472,8
81,90,1.0472,8
81.2241,90.2521,1.0475,8
81.449,90.5037,1.0467,8
81.6749,90.7547,1.0449,8
81.9022,91.0049,1.042,8
82.1314,91.254,1.0381,8
82.3627,91.5018,1.0332,8
82.5962,91.7483,1.0282,8
82.8318,91.9934,1.0233,8
83.0695,92.2372,1.0183,8
83.3094,92.4797,1.0134,8
83.5513,92.7208,1.0084,8
83.7954,92.9605,1.0034,8
84.0416,93.1989,0.9985,8
84.2898,93.4358,0.9935,8
84.5401,93.6713,0.9886,8
84.7925,93.9054,0.9836,8
85.0469,94.138,0.9787,8
85.3034,94.3692,0.9737,8
85.5619,94.599,0.9688,8
85.8225,94.8272,0.9638,8
86.0851,95.0539,0.9588,8
86.3497,95.2792,0.9539,8
86.6163,95.5029,0.9489,8
86.8849,95.7251,0.944,8
87.1554,95.9457,0.939,8
87.428,96.1648,0.9341,8
87.7025,96.3823,0.9291,8
87.9789,96.5982,0.9242,8
88.2573,96.8126,0.9192,8
88.5376,97.0253,0.9142,8
88.8199,97.2364,0.9093,8
89.1041,97.4459,0.9043,8
89.3901,97.6537,0.8994,8
89.6781,97.8599,0.8944,8
89.9679,98.0644,0.8895,8
90.2597,98.2673,0.8845,8
90.5532,98.4684,0.8796,8
90.8487,98.6679,0.8746,8
91.1459,98.8656,0.8696,8
91.445,99.0617,0.8647,8
91.7459,99.2559,0.8597,8
92.0487,99.4485,0.8548,8
92.3532,99.6392,0.8498,8
92.6595,99.8282,0.8449,8
92.9675,100.016,0.8399,8
93.2774,100.201,0.835,8
93.589,100.385,0.83,8
93.9023,100.566,0.825,8
94.2173,100.746,0.8201,8
94.5341,100.924,0.8151,8
94.8526,101.101,0.8102,8
95.1728,101.275,0.8052,8
95.4946,101.448,0.8003,8
95.8181,101.618,0.7953,8
96.1433,101.787,0.7904,8
96.4701,101.954,0.7854,8
96.7986,102.119,0.7804,8
97.1287,102.282,0.7755,8
97.4603,102.444,0.7705,8
97.7936,102.603,0.7656,8
98.1285,102.76,0.7606,8
98.465,102.915,0.7557,8
98.803,103.069,0.7507,8
99.1425,103.22,0.7458,8
99.4836,103.369,0.7408,8
99.8262,103.517,0.7358,8
100.17,103.662,0.7309,8
100.516,103.805,0.7259,8
100.863,103.947,0.721,8
101.212,104.086,0.716,8
101.562,104.223,0.7111,8
101.913,104.358,0.7061,8
102.266,104.492,0.7012,8
102.62,104.623,0.6962,8
102.976,104.752,0.6912,8
103.333,104.879,0.6863,8
103.692,105.003,0.6813,8
104.052,105.126,0.6764,8
104.413,105.246,0.6714,8
104.776,105.365,0.6665,8
105.14,105.481,0.6615,8
105.505,105.595,0.6566,8
105.871,105.707,0.6516,8
106.239,105.817,0.6466,8
106.608,105.925,0.6417,8
106.979,106.03,0.6367,8
107.35,106.134,0.6318,8
107.723,106.235,0.6268,8
108.097,106.334,0.6219,8
108.473,106.43,0.6169,8
108.849,106.525,0.612,8
109.227,106.617,0.607,8
109.606,106.707,0.602,8
109.986,106.795,0.5971,8
110.367,106.881,0.5921,8
110.749,106.964,0.5872,8
111.132,107.045,0.5822,8
111.517,107.124,0.5773,8
111.902,107.201,0.5723,8
112.289,107.275,0.5674,8
112.676,107.347,0.5624,8
113.065,107.417,0.5574,8
113.455,107.484,0.5525,8
113.845,107.549,0.5475,8
114.237,107.612,0.5426,8
114.63,107.672,0.5376,8
115.023,107.731,0.5327,8
115.418,107.787,0.5288,8
115.813,107.841,0.5259,8
116.208,107.895,0.5241,8
116.604,107.948,0.5233,8
117,108,0.5236,8
117,108,0.5236,8
117.252,108.224,0.5233,8
117.504,108.449,0.5241,8
117.755,108.675,0.5259,8
118.005,108.902,0.5288,8
118.254,109.131,0.5327,8
118.502,109.363,0.5376,8
118.748,109.596,0.5426,8
118.993,109.832,0.5475,8
119.237,110.07,0.5525,8
119.48,110.309,0.5574,8
119.721,110.551,0.5624,8
119.96,110.795,0.5674,8
120.199,111.042,0.5723,8
120.436,111.29,0.5773,8
120.671,111.54,0.5822,8
120.905,111.793,0.5872,8
121.138,112.047,0.5921,8
121.369,112.303,0.5971,8
121.599,112.562,0.602,8
121.827,112.823,0.607,8
122.054,113.085,0.612,8
122.279,113.35,0.6169,8
122.503,113.616,0.6219,8
122.725,113.885,0.6268,8
122.946,114.155,0.6318,8
123.165,114.428,0.6367,8
123.382,114.703,0.6417,8
123.598,114.979,0.6466,8
123.813,115.257,0.6516,8
124.025,115.538,0.6566,8
124.236,115.82,0.6615,8
124.446,116.104,0.6665,8
124.654,116.39,0.6714,8
124.86,116.678,0.6764,8
125.064,116.968,0.6813,8
125.267,117.26,0.6863,8
125.468,117.553,0.6912,8
125.668,117.849,0.6962,8
125.866,118.146,0.7012,8
126.062,118.445,0.7061,8
126.256,118.746,0.7111,8
126.448,119.049,0.716,8
126.639,119.353,0.721,8
126.828,119.659,0.7259,8
127.016,119.968,0.7309,8
127.201,120.277,0.7358,8
127.385,120.589,0.7408,8
127.566,120.902,0.7458,8
127.746,121.217,0.7507,8
127.924,121.534,0.7557,8
128.101,121.853,0.7606,8
128.275,122.173,0.7656,8
128.448,122.495,0.7705,8
128.619,122.818,0.7755,8
128.787,123.143,0.7804,8
128.954,123.47,0.7854,8
129.119,123.799,0.7904,8
129.282,124.129,0.7953,8
129.444,124.46,0.8003,8
129.603,124.794,0.8052,8
129.76,125.129,0.8102,8
129.915,125.465,0.8151,8
130.069,125.803,0.8201,8
130.22,126.142,0.825,8
130.369,126.484,0.83,8
130.517,126.826,0.835,8
130.662,127.17,0.8399,8
130.805,127.516,0.8449,8
130.947,127.863,0.8498,8
131.086,128.212,0.8548,8
131.223,128.562,0.8597,8
131.358,128.913,0.8647,8
131.492,129.266,0.8696,8
131.623,129.62,0.8746,8
131.752,129.976,0.8796,8
131.879,130.333,0.8845,8
132.003,130.692,0.8895,8
132.126,131.052,0.8944,8
132.246,131.413,0.8994,8
132.365,131.776,0.9043,8
132.481,132.14,0.9093,8
132.595,132.505,0.9142,8
132.707,132.871,0.9192,8
132.817,133.239,0.9242,8
132.925,133.608,0.9291,8
133.03,133.979,0.9341,8
133.134,134.35,0.939,8
133.235,134.723,0.944,8
133.334,135.097,0.9489,8
133.43,135.473,0.9539,8
133.525,135.849,0.9588,8
133.617,136.227,0.9638,8
133.707,136.606,0.9688,8
133.795,136.986,0.9737,8
133.881,137.367,0.9787,8
133.964,137.749,0.9836,8
134.045,138.132,0.9886,8
134.124,138.517,0.9935,8
134.201,138.902,0.9985,8
134.275,139.289,1.0034,8
134.347,139.676,1.0084,8
134.417,140.065,1.0134,8
134.484,140.455,1.0183,8
134.549,140.845,1.0233,8
134.612,141.237,1.0282,8
134.672,141.63,1.0332,8
134.731,142.023,1.0381,8
134.787,142.418,1.042,8
134.841,142.813,1.0449,8
134.895,143.208,1.0467,8
134.948,143.604,1.0475,8
135,144,1.0472,8
135,144,1.0472,8
135.224,144.252,1.0475,8
135.449,144.504,1.0467,8
135.675,144.755,1.0449,8
135.902,145.005,1.042,8
136.131,145.254,1.0381,8
136.363,145.502,1.0332,8
136.596,145.748,1.0282,8
136.832,145.993,1.0233,8
137.07,146.237,1.0183,8
137.309,146.48,1.0134,8
137.551,146.721,1.0084,8
137.795,146.96,1.0034,8
138.042,147.199,0.9985,8
138.29,147.436,0.9935,8
138.54,147.671,0.9886,8
138.792,147.905,0.9836,8
139.047,148.138,0.9787,8
139.303,148.369,0.9737,8
139.562,148.599,0.9688,8
139.822,148.827,0.9638,8
140.085,149.054,0.9588,8
140.35,149.279,0.9539,8
140.616,149.503,0.9489,8
140.885,149.725,0.944,8
141.155,149.946,0.939,8
141.428,150.165,0.9341,8
141.702,150.382,0.9291,8
141.979,150.598,0.9242,8
142.257,150.813,0.9192,8
142.538,151.025,0.9142,8
142.82,151.236,0.9093,8
143.104,151.446,0.9043,8
143.39,151.654,0.8994,8
143.678,151.86,0.8944,8
143.968,152.064,0.8895,8
144.26,152.267,0.8845,8
144.553,152.468,0.8796,8
144.849,152.668,0.8746,8
145.146,152.866,0.8696,8
145.445,153.062,0.8647,8
145.746,153.256,0.8597,8
146.049,153.448,0.8548,8
146.353,153.639,0.8498,8
146.66,153.828,0.8449,8
146.968,154.016,0.8399,8
147.277,154.201,0.835,8
147.589,154.385,0.83,8
147.902,154.566,0.825,8
148.217,154.746,0.8201,8
148.534,154.924,0.8151,8
148.853,155.101,0.8102,8
149.173,155.275,0.8052,8
149.495,155.448,0.8003,8
149.818,155.619,0.7953,8
150.143,155.787,0.7904,8
150.47,155.954,0.7854,8
150.799,156.119,0.7804,8
151.129,156.282,0.7755,8
151.46,156.444,0.7705,8
151.794,156.603,0.7656,8
152.129,156.76,0.7606,8
152.465,156.915,0.7557,8
152.803,157.069,0.7507,8
153.142,157.22,0.7458,8
153.484,157.369,0.7408,8
153.826,157.517,0.7358,8
154.17,157.662,0.7309,8
154.516,157.805,0.7259,8
154.863,157.947,0.721,8
155.212,158.086,0.716,8
155.562,158.223,0.7111,8
155.913,158.358,0.7061,8
156.266,158.492,0.7012,8
156.62,158.623,0.6962,8
156.976,158.752,0.6912,8
157.333,158.879,0.6863,8
157.692,159.003,0.6813,8
158.052,159.126,0.6764,8
158.413,159.246,0.6714,8
158.776,159.365,0.6665,8
159.14,159.481,0.6615,8
159.505,159.595,0.6566,8
159.871,159.707,0.6516,8
160.239,159.817,0.6466,8
160.608,159.925,0.6417,8
160.979,160.03,0.6367,8
161.35,160.134,0.6318,8
161.723,160.235,0.6268,8
162.097,160.334,0.6219,8
162.473,160.43,0.6169,8
162.849,160.525,0.612,8
163.227,160.617,0.607,8
163.606,160.707,0.602,8
163.986,160.795,0.5971,8
164.367,160.881,0.5921,8
164.749,160.964,0.5872,8
165.132,161.045,0.5822,8
165.517,161.124,0.5773,8
165.902,161.201,0.5723,8
166.289,161.275,0.5674,8
166.676,161.347,0.5624,8
167.065,161.417,0.5574,8
167.455,161.484,0.5525,8
167.845,161.549,0.5475,8
168.237,161.612,0.5426,8
168.63,161.672,0.5376,8
169.023,161.731,0.5327,8
169.418,161.787,0.5288,8
169.813,161.841,0.5259,8
170.208,161.895,0.5241,8
170.604,161.948,0.5233,8
171,162,0.5236,8
171,162,0.5236,8
171.252,162.224,0.5233,8
171.504,162.449,0.5241,8
171.755,162.675,0.5259,8
172.005,162.902,0.5288,8
172.254,163.131,0.5327,8
172.502,163.363,0.5376,8
172.748,163.596,0.5426,8
172.993,163.832,0.5475,8
173.237,164.07,0.5525,8
173.48,164.309,0.5574,8
173.721,164.551,0.5624,8
173.96,164.795,0.5674,8
174.199,165.042,0.5723,8
174.436,165.29,0.5773,8
174.671,165.54,0.5822,8
174.905,165.792,0.5872,8
175.138,166.047,0.5921,8
175.369,166.303,0.5971,8
175.599,166.562,0.602,8
175.827,166.822,0.607,8
176.054,167.085,0.612,8
176.279,167.35,0.6169,8
176.503,167.616,0.6219,8
176.725,167.885,0.6268,8
176.946,168.155,0.6318,8
177.165,168.428,0.6367,8
177.382,168.702,0.6417,8
177.598,168.979,0.6466,8
177.813,169.257,0.6516,8
178.025,169.538,0.6566,8
178.236,169.82,0.6615,8
178.446,170.104,0.6665,8
178.654,170.39,0.6714,8
178.86,170.678,0.6764,8
179.064,170.968,0.6813,8
179.267,171.26,0.6863,8
179.468,171.553,0.6912,8
179.668,171.849,0.6962,8
179.866,172.146,0.7012,8
180.062,172.445,0.7061,8
180.256,172.746,0.7111,8
180.448,173.049,0.716,8
180.639,173.353,0.721,8
180.828,173.66,0.7259,8
181.016,173.968,0.7309,8
181.201,174.277,0.7358,8
181.385,174.589,0.7408,8
181.566,174.902,0.7458,8
181.746,175.217,0.7507,8
181.924,175.534,0.7557,8
182.101,175.853,0.7606,8
182.275,176.173,0.7656,8
182.448,176.495,0.7705,8
182.619,176.818,0.7755,8
182.787,177.143,0.7804,8
182.954,177.47,0.7854,8
183.119,177.799,0.7904,8
183.282,178.129,0.7953,8
183.444,178.46,0.8003,8
183.603,178.794,0.8052,8
183.76,179.129,0.8102,8
183.915,179.465,0.8151,8
184.069,179.803,0.8201,8
184.22,180.142,0.825,8
184.369,180.484,0.83,8
184.517,180.826,0.835,8
184.662,181.17,0.8399,8
